simulation,investor 0,investor 1,investor 2,investor 3,investor 4,investor 5,investor 6,investor 7,investor 8,investor 9,investor 10,investor 11,investor 12,investor 13,investor 14,investor 15,investor 16,investor 17,investor 18,investor 19,investor 20,investor 21,investor 22,investor 23,investor 24,investor 25,investor 26,investor 27,investor 28,investor 29,investor 30,investor 31,investor 32,investor 33,investor 34,investor 35,investor 36,investor 37,investor 38,investor 39,investor 40,investor 41,investor 42,investor 43,investor 44,investor 45,investor 46,investor 47,investor 48,investor 49,investor 50,investor 51,investor 52,investor 53,investor 54,investor 55,investor 56,investor 57,investor 58,investor 59,investor 60,investor 61,investor 62,investor 63,investor 64,investor 65,investor 66,investor 67,investor 68,investor 69,investor 70,investor 71,investor 72,investor 73,investor 74,investor 75,investor 76,investor 77,investor 78,investor 79,investor 80,investor 81,investor 82,investor 83,investor 84,investor 85,investor 86,investor 87,investor 88,investor 89,investor 90,investor 91,investor 92,investor 93,investor 94,investor 95,investor 96,investor 97,investor 98,investor 99,investor 100,investor 101,investor 102,investor 103,investor 104,investor 105,investor 106,investor 107,investor 108,investor 109,investor 110,investor 111,investor 112,investor 113,investor 114,investor 115,investor 116,investor 117,investor 118,investor 119,investor 120,investor 121,investor 122,investor 123,investor 124,investor 125,investor 126,investor 127,investor 128,investor 129,investor 130,investor 131,investor 132,investor 133,investor 134,investor 135,investor 136,investor 137,investor 138,investor 139,investor 140,investor 141,investor 142,investor 143,investor 144,investor 145,investor 146
71,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1315.827352,1421.039107,1752.291750,1787.297845,1879.839235,1879.839235,1879.839235,1879.839235,1879.839235,1879.839235,1879.839235,1879.839235,1410.569827,1712.072356,2178.763081,2150.685872,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,1410.569827,1712.072356,2178.763081,2150.685872,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,1687.764554,2145.835715,2178.763081,2150.685872,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,3251.428546,2578.483035,2286.562762,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2676.393584,2265.171653,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2265.171653,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255,2055.160255
72,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1075.019846,1108.176302,1214.000666,1229.398020,1229.398020,1229.398020,1229.398020,1229.398020,1229.398020,1229.398020,1229.398020,1229.398020,1313.276327,1461.297562,1918.460828,2048.137764,2038.654752,2038.654752,2038.654752,2038.654752,2038.654752,2038.654752,2038.654752,2038.654752,1322.279960,1481.211338,1943.995124,2108.984719,2075.294362,2075.294362,2075.294362,2075.294362,2075.294362,2075.294362,2075.294362,2075.294362,1954.034737,2517.931456,2505.073869,2207.714670,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,3392.133595,2677.562978,2325.412906,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2757.078527,2284.986985,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2284.986985,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643,2071.382643
73,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1136.761618,1185.965306,1194.405401,1353.878428,1374.569699,1374.569699,1374.569699,1374.569699,1374.569699,1374.569699,1374.569699,1374.569699,1425.346255,1614.443155,1798.816076,2174.713594,2310.383937,2356.015258,2356.015258,2356.015258,2356.015258,2356.015258,2356.015258,2356.015258,1472.273807,1617.267236,2088.924311,2352.418912,2420.693869,2339.058606,2339.058606,2339.058606,2339.058606,2339.058606,2339.058606,2339.058606,1486.023729,1645.173195,2160.166505,2406.724035,2403.360324,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,1486.023729,1645.173195,2160.166505,2406.724035,2403.360324,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,1885.832948,2161.378346,2844.933336,2418.965126,2403.360324,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,3667.880632,2824.523044,2462.909619,2448.789276,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2818.272343,2569.556361,2431.683593,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2569.556361,2431.683593,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2431.683593,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643,2343.762643
74,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1178.990618,1287.380483,1573.935200,1735.668203,1735.668203,1735.668203,1735.668203,1735.668203,1735.668203,1735.668203,1735.668203,1735.668203,1186.965485,1370.608046,1721.789576,1928.399460,1928.399460,1928.399460,1928.399460,1928.399460,1928.399460,1928.399460,1928.399460,1928.399460,1374.131537,1943.894341,2144.222717,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,3475.861149,2271.140061,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,2446.951470,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271,1927.008271
75,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1068.063274,1090.149652,1136.187301,1211.647631,1211.647631,1211.647631,1211.647631,1211.647631,1211.647631,1211.647631,1211.647631,1211.647631,1238.879055,1330.778049,1535.931296,1996.397537,1996.397537,1996.397537,1996.397537,1996.397537,1996.397537,1996.397537,1996.397537,1996.397537,1324.981597,1402.329385,1680.811206,2066.570548,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1604.326820,1901.443327,2326.769221,2066.570548,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,3338.921904,2724.055999,2106.709246,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,2737.559822,2106.709269,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,2106.709269,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409,1996.704409
76,1348.730709,1391.380126,1506.765825,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1348.730709,1391.380126,1506.765825,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1348.730709,1391.380126,1506.765825,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1348.730709,1391.380126,1506.765825,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1593.273155,1747.460290,1917.485997,2245.995635,2650.633800,2617.215788,2617.215788,2617.215788,2617.215788,2617.215788,2617.215788,2617.215788,2617.215788,1747.460290,1917.485997,2245.995635,2650.633800,2617.215788,2617.215788,2617.215788,2617.215788,2617.215788,2617.215788,2617.215788,2617.215788,1727.669687,1846.779531,2167.386111,2470.532792,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2143.856099,2812.519119,3084.861514,2470.532792,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,4110.049655,3331.739716,2555.900337,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,3390.309750,2555.900337,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2555.900337,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192,2405.443192
77,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1136.538063,1176.771472,1191.324497,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1136.538063,1176.771472,1191.324497,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1136.538063,1176.771472,1191.324497,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1319.302600,1411.453260,1653.770554,1743.617206,2114.808345,2076.736245,2076.736245,2076.736245,2076.736245,2076.736245,2076.736245,2076.736245,2076.736245,1400.755035,1668.962239,1778.571058,2110.538891,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,1766.893098,2635.255104,2783.512983,2110.538891,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,3348.164279,2998.299889,2155.848010,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,3142.747641,2155.848010,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2155.848010,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078,2071.415078
78,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1148.644151,1166.751011,1254.292610,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1148.644151,1166.751011,1254.292610,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1329.878754,1408.674474,1569.035059,2087.555844,2254.812150,2254.812150,2254.812150,2254.812150,2254.812150,2254.812150,2254.812150,2254.812150,2254.812150,1467.765827,1631.603498,2153.155916,2252.262831,2221.006643,2221.006643,2221.006643,2221.006643,2221.006643,2221.006643,2221.006643,2221.006643,1467.765827,1631.603498,2153.155916,2252.262831,2221.006643,2221.006643,2221.006643,2221.006643,2221.006643,2221.006643,2221.006643,2221.006643,1647.261084,2017.918312,2483.145833,2274.702436,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,3284.831842,2600.808332,2346.030258,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2580.795627,2346.030258,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2346.030258,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989,2235.606989
79,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1100.475956,1119.140018,1164.253071,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1100.475956,1119.140018,1164.253071,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1300.123755,1327.563524,1406.219920,1615.956265,2180.771076,2180.771076,2180.771076,2180.771076,2180.771076,2180.771076,2180.771076,2180.771076,2180.771076,1337.172119,1451.566932,1735.891450,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,1709.987965,2368.847259,2567.447425,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,3547.837583,2901.908342,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2552.581283,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754,2134.725754
80,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1083.811886,1130.671227,1163.043920,1209.444748,1209.444748,1209.444748,1209.444748,1209.444748,1209.444748,1209.444748,1209.444748,1209.444748,1116.062797,1349.278870,1614.514450,1742.639914,1865.006834,1865.006834,1865.006834,1865.006834,1865.006834,1865.006834,1865.006834,1865.006834,1700.350743,2404.706869,2321.768051,1984.292672,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,2870.201735,2442.759304,2036.096050,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,2441.333040,2044.934087,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,2044.934087,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062,1948.439062
81,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1277.315258,1497.093386,1874.471417,2204.343625,2176.133159,2176.133159,2176.133159,2176.133159,2176.133159,2176.133159,2176.133159,2176.133159,1374.490424,1581.960845,1948.625856,2279.989814,2210.016800,2210.016800,2210.016800,2210.016800,2210.016800,2210.016800,2210.016800,2210.016800,1374.490424,1581.960845,1948.625856,2279.989814,2210.016800,2210.016800,2210.016800,2210.016800,2210.016800,2210.016800,2210.016800,2210.016800,1964.518932,2411.292710,2378.168017,2325.978646,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,3039.604473,2426.791570,2275.809838,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2422.368787,2275.809838,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2275.809838,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091,2146.541091
82,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1236.641763,1396.580859,1648.241339,1961.444754,1961.444754,1961.444754,1961.444754,1961.444754,1961.444754,1961.444754,1961.444754,1961.444754,1254.119074,1553.407074,1976.330573,1975.596930,1975.596930,1975.596930,1975.596930,1975.596930,1975.596930,1975.596930,1975.596930,1975.596930,1570.507049,2108.818914,2358.451038,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2854.460192,2547.717248,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2495.079695,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241,2007.116241
83,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1113.687084,1155.190678,1204.568099,1295.783679,1295.783679,1295.783679,1295.783679,1295.783679,1295.783679,1295.783679,1295.783679,1295.783679,1341.511164,1477.093535,2002.694676,2174.350951,2174.350951,2174.350951,2174.350951,2174.350951,2174.350951,2174.350951,2174.350951,2174.350951,1309.226050,1594.337295,2294.926074,2204.274785,2145.693415,2145.693415,2145.693415,2145.693415,2145.693415,2145.693415,2145.693415,2145.693415,1514.000326,1752.601862,2328.294355,2196.674387,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2064.494306,2863.989437,2358.620881,2196.674387,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,3099.082827,2560.856899,2229.988484,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2622.685047,2229.988484,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2229.988484,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162,2154.663162
84,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1344.749244,1487.195802,1625.798269,2082.929818,2169.335522,2169.335522,2169.335522,2169.335522,2169.335522,2169.335522,2169.335522,2169.335522,1380.421728,1552.686438,1624.079854,2198.511906,2204.060053,2204.060053,2204.060053,2204.060053,2204.060053,2204.060053,2204.060053,2204.060053,1423.486052,1698.656716,1968.111968,2341.020597,2227.519060,2227.519060,2227.519060,2227.519060,2227.519060,2227.519060,2227.519060,2227.519060,1420.217577,1694.756411,1963.593002,2335.646400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,1812.355492,2614.808216,2761.605401,2355.985049,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,3198.316444,2653.181830,2364.501565,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2636.006399,2364.501565,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2364.501565,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400,2222.404400
85,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1298.372427,1412.288028,1855.291754,2167.942944,2037.920230,2037.920230,2037.920230,2037.920230,2037.920230,2037.920230,2037.920230,2037.920230,1326.766057,1441.456670,1910.913847,2124.028716,2038.980624,2038.980624,2038.980624,2038.980624,2038.980624,2038.980624,2038.980624,2038.980624,1711.483091,2318.358411,2479.547061,2093.685576,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,3159.698358,2675.490885,2094.006436,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2813.061437,2094.006436,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2094.006436,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105,2031.560105
